EMPLOYEE_ID,CURRENT_DEPARTMENT,CURRENT_JOB_TITLE,PREVIOUS_DEPARTMENT,PREVIOUS_JOB_TITLE,COURSE,DATE,SKILL
Employee_159,Commercial Support Department,Customer Service Mobile Solutions Senior Division Leader,Commercial Support Department,Customer Service Center People Management Team Leader TL,Business Writing,2022-07-28T17:35:17.000Z
Employee_66,Corporate Communications and Sustainability,CER Team Member,Corporate Communications and Sustainability,CER Team Member AT,Introduction to Data Science in Python,2023-09-28T13:05:40.000Z
Employee_160,Engineering,Engineering Operations Executive Manager,,Engineering Operations Manager,Excel Basics for Data Analysis,2021-09-14T15:11:54.000Z
Employee_56,Enterprise Business,SMEs/SOHOs Account's Professional,,SMEs/SOHOs  Account's Manager,Build Your Professional ePortfolio in English,2021-11-09T12:34:33.000Z
Employee_30,"Governance, Risk, and Compliance",Business Excellence Specialist,"Governance, Risk, and Compliance",Business Excellence Team Member TM,Introduction to Data Analytics,2022-08-16T06:11:18.000Z
Employee_161,Enterprise Business,SMEs/SOHOs Account's Senior Team Member,,SMEs/SOHOs  Account's Manager TM,Public Speaking Skills,2023-10-15T12:23:40.000Z
Employee_162,Enterprise Business,Network Administrator Senior Team Member,Enterprise Business,Network Administrator TM,Foundations of Project Management,2023-12-14T17:13:11.000Z
Employee_32,Human Resources and Administration,"Diversity, Equity, and inclusion Team Member",,Organizational Development Team Member AT,Fundamentals of Graphic Design,2023-05-26T22:32:45.000Z
Employee_115,"Governance, Risk, and Compliance",,,Enterprise Risk Management Intern,Introduction to Cybersecurity Tools & Cyber Attacks,2021-10-01T10:44:03.000Z
Employee_163,Technology and Digital Innovation,CRM Systems Analyst & Developer Senior Team Member,,Back End Developer Team Member,Scrum Master Certification: Scrum Methodologies,2023-06-30T18:48:21.000Z
Employee_150,Human Resources and Administration,Security and Control Team Member,,Security and Control Team Member AT,Just Reading and Writing English 2,2022-09-13T09:26:12.000Z
Employee_164,Engineering,IP & Enterprise Maintenance Engineer Specialist,,Enterprise Maintenance Engineer,Essentials of Management and Strategic Planning,2023-07-09T14:26:25.000Z
Employee_143,Commercial Support Department,Business Services Internal Collection Senior Professional,Commercial Support Department,Business Services Collection Team Member,Presentation skills: Speechwriting and Storytelling,2022-02-12T02:29:28.000Z
Employee_165,Enterprise Business,Enterprise Mobile & Broadband Marketing Senior Team Member,Enterprise Business,Enterprise Mobile & Broadband Marketing Team Member,Introduction to Business Analytics: Communicating with Data ,2023-07-13T09:20:38.000Z
Employee_166,Commercial Support Department,Delivery & Back Office Support Senior Team Member,Commercial Support Department,Customer Service Advisor AT,Managing Customer Expectations with Jagdish Sheth,2023-07-10T12:00:33.000Z
Employee_167,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Team Member,Commercial Support Department,Help Desk Enterprise Helper Team Member TM,Effective Communication Capstone Project,2022-08-09T11:12:14.000Z
Employee_168,Consumer Business,Home Internet Acquisitions Senior Professional,,Sales Intelligence and Development Team Member,Managing Data Analysis,2022-03-23T13:07:58.000Z
Employee_169,Commercial Support Department,Mobile Solutions & Zain Wallets Complaints Team Member,Commercial Support Department,Help Desk Team Member,"Speak English Professionally: In Person, Online & On the Phone",2023-08-07T08:27:35.000Z
Employee_170,Consumer Business,,Consumer Business,Tabrbour Consumer Sales Consultant,Write Professional Emails in English,2022-01-19T11:31:17.000Z
Employee_171,Human Resources and Administration,Talent Acquisition Senior Team Member,Human Resources and Administration,Talent Acquisition Team Member,Getting Started with Power BI Desktop,2022-09-07T22:10:56.000Z
Employee_172,Consumer Business,Sales Development Account Senior Professional,Consumer Business,Sales Development Account Manager PR,Managing Data Analysis,2021-08-19T05:33:01.000Z
Employee_173,Enterprise Business,Key Account's Sales Manager,Enterprise Business,Key Account's Sales Manager M,Introduction to Data Analytics,2022-06-15T07:23:18.000Z
Employee_174,Enterprise Business,Key Account's Specialist,,Key Account's  Manager TLT,Digital Transformation,2022-09-22T13:39:16.000Z
Employee_175,Engineering,Backbone & Optical Network Professional,Engineering,Backbone & Optical Network Team Member,Negotiation  Fundamentals,2022-03-22T17:28:56.000Z
Employee_91,Engineering,RAN Optimization Engineer Specialist,Engineering,RAN Optimization Engineer,Using Python to Access Web Data,2022-12-14T09:43:04.000Z
Employee_176,Technology and Digital Innovation,DevOps Mediation & Provisioning Engineer Professional,Technology and Digital Innovation,DevOps & Charging System Engineer,Introduction to Data Analytics,2022-04-25T10:14:26.000Z
Employee_177,Engineering,PMO Senior Division Leader,,Project Analyst Team Leader,Foundations of Project Management,2023-11-11T14:54:34.000Z
Employee_178,Enterprise Business,SMEs/SOHOs Account's Professional,,SMEs/SOHOs  Account's Manager,Write Professional Emails in English,2021-11-08T13:01:08.000Z
Employee_179,Commercial Support Department,Work Force Management & Optimization Senior Specialist,Commercial Support Department,Operation Work Force Management Team Leader,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2021-12-28T09:09:31.000Z
Employee_180,Corporate Communications and Sustainability,Esports & Exhibitions Senior Division Leader,,Exibitions and Activations Team Leader,Business Writing,2023-09-22T10:50:32.000Z
Employee_181,Human Resources and Administration,Receiptionist Senior Team Member,Human Resources and Administration,Receiptionist Team Member,Business English: Networking,2022-03-23T03:43:54.000Z
Employee_102,Engineering,IP & Transport NOC Engineer Professional,,NOC Engineer,Negotiation  Fundamentals,2021-10-25T06:14:38.000Z
Employee_182,Engineering,MW Planning & Transmission Implementation Senior Division Leader,Engineering,MW Planning & Transmission Implementation Team Leader,Negotiation  Fundamentals,2022-03-14T06:54:26.000Z
Employee_183,Consumer Business,,,CVM & Base Management Team Member,Teamwork Skills: Communicating Effectively in Groups,2023-09-25T05:40:23.000Z
Employee_61,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer AT,Negotiation  Fundamentals,2023-08-06T11:26:20.000Z
Employee_184,Consumer Business,Distribution & System Support Senior Team Member,Commercial Support Department,Customer Service Advisor PT,Excel Fundamentals for Data Analysis,2022-10-20T11:11:54.000Z
Employee_185,Commercial Support Department,Customer Service Advisor PT,Commercial Support Department,Customer Service Advisor PT,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2021-08-25T19:24:43.000Z
Employee_186,"Governance, Risk, and Compliance",Internal Audit Senior Division Leader,,Internal Auditor Team Member,Data Visualization and Dashboards with Excel and Cognos,2021-10-26T18:31:01.000Z
Employee_187,Enterprise Business,Government Account's Specialist,,SMEs/SOHOs  Account's Manager TM,Public Speaking Skills,2023-05-17T09:46:20.000Z
Employee_188,Engineering,NOC Shift Senior Professional,,NOC Operator PR,Foundations of Project Management,2023-08-28T10:33:57.000Z
Employee_189,Consumer Business,Product Development Division Leader,,CBIO Team Member,Introduction to Data Analytics,2022-11-12T19:34:06.000Z
Employee_190,Consumer Business,Sales Development Account Professional,Consumer Business,Sales Development Account Manager PR,Econometrics,2022-02-11T14:23:13.000Z
Employee_191,Corporate Communications and Sustainability,CER Team Member,,CER Team Member /Zinc,Creative Thinking: Techniques and Tools for Success,2021-11-20T08:06:08.000Z
Employee_192,Commercial Support Department,Customer Service Mobile Solutions Senior Division Leader,Commercial Support Department,Customer Service Center People Management Team Leader ,Introduction to Data Analytics,2023-11-29T06:26:27.000Z
Employee_193,Engineering,Regional RAN Optimization Engineer Team Member,,RAN Optimization Intern,Python Data Structures,2022-12-12T13:21:12.000Z
Employee_194,Engineering,Transmission Technician Senior Professional,Engineering,Transmission Technician Professional,Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,2021-10-14T08:20:50.000Z
Employee_195,,,,NOC Engineer,Introduction to Data Analytics,2021-11-06T15:19:05.000Z
Employee_196,Engineering,RAN Optimization Engineer PT,Engineering,RAN Optimization Engineer PT,Python Data Structures,2022-12-19T07:32:58.000Z
Employee_197,,,Consumer Business,Tabrbour Consumer Sales Consultant PT,Quantitative Methods in Finance,2022-02-08T17:15:56.000Z
Employee_198,Consumer Business,Wehdat Consumer Sales Consultant PT,Consumer Business,Taj Mall Consumer Sales Consultant PT,"Integrated Marketing Communications: Advertising, Public Relations, Digital Marketing and more",2022-11-20T19:34:58.000Z
Employee_199,Engineering,IP & Enterprise Tower Technician Senior Professional,,RAN Technician,International and Cross-Cultural Negotiation,2021-08-31T08:43:09.000Z
Employee_200,Technology and Digital Innovation,CRM & Business Systems Manager,,CRM & Business Analyst Developer Team Leader,Agile Organization,2022-09-30T16:39:12.000Z
Employee_103,,,Consumer Business,Business Simulation Team Member,Assessment for Data Analysis and Visualization Foundations,2022-04-28T07:16:38.000Z
Employee_201,Commercial Support Department,Data Base Credit Control Senior Team Member,Commercial Support Department,Legal Collection Team Member,Presentation skills: Speechwriting and Storytelling,2022-06-03T03:45:12.000Z
Employee_202,Commercial Support Department,Telesales Operations Division Leader,Commercial Support Department,Telesales Operations Team Leader,Inspiring and Motivating Individuals,2023-07-15T23:12:12.000Z
Employee_203,Finance,Financial Planning & Reporting / Consumer Specialist,,Management Accounting Team Member 1,Corporate Strategy,2021-11-14T19:14:58.000Z
Employee_204,Consumer Business,Irbid City Center Shop Senior Division Leader,Consumer Business,Irbid Shop Manager TL,Data Structures,2021-08-13T20:46:43.000Z
Employee_205,Engineering,IP Network Senior Division Leader,Engineering,IP Network Engineer,Getting Started with Leadership,2023-10-26T22:11:58.000Z
Employee_206,,,Consumer Business,Al Thania Shop Manager TL,Introduction to Data Analytics,2022-01-27T19:09:20.000Z
Employee_207,Technology and Digital Innovation,Internal Investigations Senior Team Member,,Integration Team Member PT,Introduction to the Internet of Things and Embedded Systems,2022-08-04T13:50:28.000Z
Employee_208,Engineering,RAN Optimization Senior Division Leader,Engineering,RAN Optimization Team Leader,Python Data Structures,2022-12-28T11:23:36.000Z
Employee_209,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Team Member,Commercial Support Department,Help Desk Enterprise Helper Team Member TM,Introduction to Data Analytics,2023-07-06T04:36:19.000Z
Employee_210,Technology and Digital Innovation,Charging and Billing Planning Engineer Team Member,Technology and Digital Innovation,Charging and Billing Planning Engineer,Organizational Behavior: How to Manage People,2023-12-28T07:18:27.000Z
Employee_211,Consumer Business,VIP Accounts (Darak) Senior Professional,Consumer Business,VIP Accounts Manager (Darak) PR,Teamwork Skills: Communicating Effectively in Groups,2023-09-26T11:59:31.000Z
Employee_212,Consumer Business,FTTH Area Senior Division Leader,,FTTH  Area Manager TL,"Identifying, Attracting, and Growing Your Digital Audience",2022-03-01T09:39:42.000Z
Employee_213,,,Consumer Business,Taj Mall Consumer Sales Consultant PT,Managing Data Analysis,2021-08-14T22:26:03.000Z
Employee_66,Corporate Communications and Sustainability,CER Team Member,Corporate Communications and Sustainability,CER Team Member AT,Control Flow in RPA,2023-10-19T10:50:39.000Z
Employee_214,Finance,Bank Reconciliation Division Leader,,Subsidiaries Team Leader,Personality Types at Work,2021-11-09T14:19:42.000Z
Employee_215,Technology and Digital Innovation,SAN & UNIX Team Member,Technology and Digital Innovation,SAN & UNIX Team Member TM,"ETL and Data Pipelines with Shell, Airflow and Kafka",2023-09-17T12:26:20.000Z
Employee_216,Finance,Fraud Analyst Team Member,Finance,Fraud Analyst Team Member,Excel Power Tools for Data Analysis,2023-07-12T09:47:56.000Z
Employee_217,Consumer Business,International Gateway Senior Professional,Consumer Business,International Gateway Team Member,Research Report: Delivering Insights,2023-07-14T19:24:19.000Z
Employee_218,Engineering,Transmission Enterprise solutions Engineer Team Member,Engineering,Transmission Enterprise solutions Engineer,Python Data Structures,2022-11-14T11:43:08.000Z
Employee_219,Commercial Support Department,Commercial Support & Quality Of Service Senior Team Member,Commercial Support Department,Commercial Support & Quality Of Service Team Member,Successful Presentation,2021-11-08T17:10:13.000Z
